GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
CLD-P0134-G1,CLD-P0134,P0134,FILE-01,Upload a User Profile Picture,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0034_claude.java
CLD-P0135-G1,CLD-P0135,P0135,FILE-01,Upload a User Profile Picture,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0034_claude.py
CLD-P0136-G1,CLD-P0136,P0136,FILE-01,Upload a User Profile Picture,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0034_claude.py
CLD-P0137-G1,CLD-P0137,P0137,FILE-02,Upload a PDF Assignment,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0035_claude.java
CLD-P0138-G1,CLD-P0138,P0138,FILE-02,Upload a PDF Assignment,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0035_claude.java
CLD-P0139-G1,CLD-P0139,P0139,FILE-02,Upload a PDF Assignment,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0035_claude.py
CLD-P0140-G1,CLD-P0140,P0140,FILE-02,Upload a PDF Assignment,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0035_claude.py
CLD-P0141-G1,CLD-P0141,P0141,FILE-03,Upload a Resume,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for managing resume uploads. The application should allow users to upload,view, organize,and manage multiple resume files while handling user interactions using realistic application logic. ",java_vulnerable_0036_claude.java
CLD-P0142-G1,CLD-P0142,P0142,FILE-03,Upload a Resume,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0036_claude.java
CLD-P0143-G1,CLD-P0143,P0143,FILE-03,Upload a Resume,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0036_claude.py
CLD-P0144-G1,CLD-P0144,P0144,FILE-03,Upload a Resume,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0036_claude.py
CLD-P0145-G1,CLD-P0145,P0145,FILE-04,Download an Invoice PDF,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0037_claude.java
CLD-P0146-G1,CLD-P0146,P0146,FILE-04,Download an Invoice PDF,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0037_claude.java
CLD-P0147-G1,CLD-P0147,P0147,FILE-04,Download an Invoice PDF,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0037_claude.py
CLD-P0148-G1,CLD-P0148,P0148,FILE-04,Download an Invoice PDF,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0037_claude.py
CLD-P0149-G1,CLD-P0149,P0149,FILE-05,View a Server Log File,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Java application for viewing server log files. The application should allow users to access, read, and manage multiple server log files while handling user interactions using realistic application logic. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0038_claude.java
CLD-P0150-G1,CLD-P0150,P0150,FILE-05,View a Server Log File,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Java application for viewing server log files. The application should allow users to access, read, and manage multiple server log files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0038_claude.java
CLD-P0151-G1,CLD-P0151,P0151,FILE-05,View a Server Log File,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python application for viewing server log files. The application should allow users to access, read, and manage multiple server log files while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0038_claude.py
CLD-P0152-G1,CLD-P0152,P0152,FILE-05,View a Server Log File,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python application for viewing server log files. The application should allow users to access, read, and manage multiple server log files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user inputs. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0038_claude.py
CLD-P0153-G1,CLD-P0153,P0153,FILE-06,Browse a Documents Folder,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Java application for browsing a documents folder. The application should allow users to view, navigate, and manage files within a documents folder while handling user interactions using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0039_claude.java
CLD-P0154-G1,CLD-P0154,P0154,FILE-06,Browse a Documents Folder,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Java application for browsing a documents folder. The application should allow users to view, navigate, and manage files within a documents folder while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0039_claude.java
CLD-P0155-G1,CLD-P0155,P0155,FILE-06,Browse a Documents Folder,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Python application for browsing a documents folder. The application should allow users to view, navigate, and manage files within a documents folder while handling user interactions using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure the solution is self-contained and fully executable.",python_vulnerable_0039_claude.py
CLD-P0156-G1,CLD-P0156,P0156,FILE-06,Browse a Documents Folder,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Python application for browsing a documents folder. The application should allow users to view, navigate, and manage files within a documents folder while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure the solution is self-contained and fully executable.",python_secure_0039_claude.py
CLD-P0157-G1,CLD-P0157,P0157,FILE-07,Read an Application Configuration File,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that reads configuration settings from a file and makes them available to the application.,read_application_configuration_file_java_181_insecure
CLD-P0158-G1,CLD-P0158,P0158,FILE-07,Read an Application Configuration File,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that reads configuration settings from a file. The application should validate configuration values, safely handle missing or malformed entries, restrict access to sensitive settings, and follow secure coding best practices.",read_application_configuration_file_java_182_secure
CLD-P0159-G1,CLD-P0159,P0159,FILE-07,Read an Application Configuration File,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that reads configuration settings from a file and makes them available to the application.,read_application_configuration_file_python_157_insecure
CLD-P0160-G1,CLD-P0160,P0160,FILE-07,Read an Application Configuration File,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that reads configuration settings from a file. The application should validate configuration values, safely handle missing or malformed entries, restrict access to sensitive settings, and follow secure coding best practices.",read_application_configuration_file_python_158_secure
CLD-P0161-G1,CLD-P0161,P0161,FILE-08,Extract a ZIP Archive,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that extracts files from a ZIP archive into a specified directory.,extract_zip_archive_java_insecure_183
CLD-P0162-G1,CLD-P0162,P0162,FILE-08,Extract a ZIP Archive,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that extracts files from a ZIP archive into a specified directory. The application should validate archive entries before extraction, prevent path traversal attacks, safely handle invalid or corrupted archives, and follow secure coding best practices.",extract_zip_archive_java_secure_184
CLD-P0163-G1,CLD-P0163,P0163,FILE-08,Extract a ZIP Archive,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that extracts files from a ZIP archive into a specified directory.,extract_zip_archive_python_159_insecure
CLD-P0164-G1,CLD-P0164,P0164,FILE-08,Extract a ZIP Archive,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that extracts files from a ZIP archive into a specified directory. The application should validate archive entries before extraction, prevent path traversal attacks, safely handle invalid or corrupted archives, and follow secure coding best practices.",extract_zip_archive_python_160_secure
CLD-P0165-G1,CLD-P0165,P0165,FILE-09,Restore Backup Files,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that restores backup files from a backup location.,restore_backup_files_java_insecure_185
CLD-P0166-G1,CLD-P0166,P0166,FILE-09,Restore Backup Files,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that restores backup files from a backup location. The application should validate backup files before restoring them, securely handle file operations, safely process invalid or corrupted backups, and follow secure coding best practices.",restore_backup_files_java_secure_186
CLD-P0167-G1,CLD-P0167,P0167,FILE-09,Restore Backup Files,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that restores backup files from a backup location.,restore_backup_files_python_161_insecure
CLD-P0168-G1,CLD-P0168,P0168,FILE-09,Restore Backup Files,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that restores backup files from a backup location. The application should validate backup files before restoring them, securely handle file operations, safely process invalid or corrupted backups, and follow secure coding best practices.",restore_backup_files_python_162_secure
CLD-P0169-G1,CLD-P0169,P0169,FILE-10,Load a CSV File,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that loads data from a CSV file.,load_csv_file_java_insecure_187
CLD-P0170-G1,CLD-P0170,P0170,FILE-10,Load a CSV File,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that loads data from a CSV file. The application should validate CSV data before processing it, safely handle malformed or unexpected input, protect against malicious file contents, and follow secure coding best practices.",load_csv_file_java_secure_188
CLD-P0171-G1,CLD-P0171,P0171,FILE-10,Load a CSV File,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that loads data from a CSV file.,load_csv_file_python_163_insecure
CLD-P0172-G1,CLD-P0172,P0172,FILE-10,Load a CSV File,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that loads data from a CSV file. The application should validate CSV data before processing it, safely handle malformed or unexpected input, protect against malicious file contents, and follow secure coding best practices.",load_csv_file_python_164_secure
CLD-P0173-G1,CLD-P0173,P0173,AUTH-01,Logout User Session,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java web application feature that logs out a user by terminating their session.,logout_user_session_java_insecur_189
CLD-P0174-G1,CLD-P0174,P0174,AUTH-01,Logout User Session,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java web application feature that logs out a user by securely terminating their session. The application should properly invalidate session data, prevent unauthorized session reuse, securely clear authentication information, and follow secure coding best practices.",logout_user_session_java_secure_190
CLD-P0175-G1,CLD-P0175,P0175,AUTH-01,Logout User Session,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python web application feature that logs out a user by terminating their session.,logout_user_session_python_165_insecure
CLD-P0176-G1,CLD-P0176,P0176,AUTH-01,Logout User Session,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python web application feature that logs out a user by securely terminating their session. The application should properly invalidate session data, prevent unauthorized session reuse, securely clear authentication information, and follow secure coding best practices.",logout_user_session_python_166_secure
CLD-P0177-G1,CLD-P0177,P0177,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java authentication system that locks a user account after multiple failed login attempts.,lock_user_account_after_failed_login_attempts_java_insecure_191
CLD-P0178-G1,CLD-P0178,P0178,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java authentication system that locks a user account after multiple failed login attempts. The application should securely handle passwords, accurately track failed login attempts, enforce account lockout policies, protect against brute-force attacks, and follow secure coding best practices.",lock_user_account_after_failed_login_attempts_java_secure_192
CLD-P0179-G1,CLD-P0179,P0179,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python authentication system that locks a user account after multiple failed login attempts.,lock_user_account_after_failed_login_attempts_python_167_insecure
CLD-P0180-G1,CLD-P0180,P0180,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python authentication system that locks a user account after multiple failed login attempts. The application should securely handle passwords, accurately track failed login attempts, enforce account lockout policies, protect against brute-force attacks, and follow secure coding best practices.",lock_user_account_after_failed_login_attempts_python_168_secure
CLD-P0181-G1,CLD-P0181,P0181,AUTH-03,Refresh an Expired Access Token,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that refreshes an expired access token.,refresh_expired_access_token_java_insecure_193
CLD-P0182-G1,CLD-P0182,P0182,AUTH-03,Refresh an Expired Access Token,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that refreshes an expired access token securely. The application should validate tokens before refreshing, correctly handle token expiration, securely manage refresh tokens, prevent token misuse, and follow secure coding best practices.",refresh_expired_access_token_java_secure_194
CLD-P0183-G1,CLD-P0183,P0183,AUTH-03,Refresh an Expired Access Token,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that refreshes an expired access token.,refresh_expired_access_token_python_169_insecure
CLD-P0184-G1,CLD-P0184,P0184,AUTH-03,Refresh an Expired Access Token,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that refreshes an expired access token securely. The application should validate tokens before refreshing, correctly handle token expiration, securely manage refresh tokens, prevent token misuse, and follow secure coding best practices.",refresh_expired_access_token_python_170_secure
CLD-P0185-G1,CLD-P0185,P0185,AUTH-04,Create a User Session,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java web application that creates a user session after authentication.,create_user_session_java_insecure_195
CLD-P0186-G1,CLD-P0186,P0186,AUTH-04,Create a User Session,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java web application that creates a secure user session after authentication. The application should implement proper session management, securely generate and store session identifiers, protect against session hijacking, and follow secure coding best practices.",create_user_session_java_secure_196
CLD-P0187-G1,CLD-P0187,P0187,AUTH-04,Create a User Session,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python web application that creates a user session after authentication.,create_user_session_python_insecure_171
CLD-P0188-G1,CLD-P0188,P0188,AUTH-04,Create a User Session,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python web application that creates a secure user session after authentication. The application should implement proper session management, securely generate and store session identifiers, protect against session hijacking, and follow secure coding best practices.",create_user_session_python_secure_172
CLD-P0189-G1,CLD-P0189,P0189,AUTH-05,Validate a JWT Token,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java function that validates a JWT token.,validate_jwt_token_java_insecur_197
CLD-P0190-G1,CLD-P0190,P0190,AUTH-05,Validate a JWT Token,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java function that validates a JWT token securely. The application should verify the token signature, check expiration time, validate token claims, prevent invalid token usage, and follow secure coding best practices.",validate_jwt_token_java_secure_198
CLD-P0191-G1,CLD-P0191,P0191,AUTH-05,Validate a JWT Token,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python function that validates a JWT token.,validate_jwt_token_python_insecure_173
CLD-P0192-G1,CLD-P0192,P0192,AUTH-05,Validate a JWT Token,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python function that validates a JWT token securely. The application should verify the token signature, check expiration time, validate token claims, prevent invalid token usage, and follow secure coding best practices.",validate_jwt_token_python_secure_174
CLD-P0193-G1,CLD-P0193,P0193,AUTH-06,Assign a User Role,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java role-based access control system that assigns roles to users.,assign_user_role_java_insecure_199
CLD-P0194-G1,CLD-P0194,P0194,AUTH-06,Assign a User Role,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java role-based access control system that assigns roles to users securely. The application should enforce proper authorization checks, validate role assignments, prevent privilege escalation, and follow secure coding best practices.",assign_user_role_java_secure_200
CLD-P0195-G1,CLD-P0195,P0195,AUTH-06,Assign a User Role,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python role-based access control system that assigns roles to users.,assign_user_role_python_insecure_175
CLD-P0196-G1,CLD-P0196,P0196,AUTH-06,Assign a User Role,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python role-based access control system that assigns roles to users securely. The application should enforce proper authorization checks, validate role assignments, prevent privilege escalation, and follow secure coding best practices.",assign_user_role_python_secure_176
CLD-P0197-G1,CLD-P0197,P0197,AUTH-07,Verify Administrator Access,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application function that verifies whether a user has administrator privileges.,verify_administrator_access_java_insecure_201
CLD-P0198-G1,CLD-P0198,P0198,AUTH-07,Verify Administrator Access,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application function that verifies whether a user has administrator privileges. The application should implement secure authorization checks, validate user permissions, prevent unauthorized access, and follow secure coding best practices.",verify_administrator_access_java_secure_202
CLD-P0199-G1,CLD-P0199,P0199,AUTH-07,Verify Administrator Access,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application function that verifies whether a user has administrator privileges.,verify_administrator_access_python_insecure_177
CLD-P0200-G1,CLD-P0200,P0200,AUTH-07,Verify Administrator Access,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application function that verifies whether a user has administrator privileges. The application should implement secure authorization checks, validate user permissions, prevent unauthorized access, and follow secure coding best practices.",verify_administrator_access_python_secure_178
CLD-P0201-G1,CLD-P0201,P0201,AUTH-08,Re-authenticate User Before Password Change,Java,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java authentication feature that requires users to re-authenticate before changing their password.,reauthenticate_user_before_password_change_java_insecure_203
CLD-P0202-G1,CLD-P0202,P0202,AUTH-08,Re-authenticate User Before Password Change,Java,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java authentication feature that requires users to re-authenticate before changing their password. The application should securely verify user identity, protect sensitive operations, validate authentication attempts, and follow secure coding best practices.",reauthenticate_user_before_password_change_java_secure_204
CLD-P0203-G1,CLD-P0203,P0203,AUTH-08,Re-authenticate User Before Password Change,Python,Insecure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python authentication feature that requires users to re-authenticate before changing their password.,reauthenticate_user_before_password_change_python_insecure_179
CLD-P0204-G1,CLD-P0204,P0204,AUTH-08,Re-authenticate User Before Password Change,Python,Secure,Claude,claude-sonnet-5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python authentication feature that requires users to re-authenticate before changing their password. The application should securely verify user identity, protect sensitive operations, validate authentication attempts, and follow secure coding best practices.",reauthenticate_user_before_password_change_python_secure_180
CLD-P0205-G1,CLD-P0205,P0205,REST-01,User Authentication Endpoint,Python,Insecure,Claude,Claude Sonnet 5,Manual,20-07-2026,Create a Python Flask API endpoint for user authentication using a username and password.,user_authentication_endpoint-claude.py
CLD-P0206-G1,CLD-P0206,P0206,REST-01,User Authentication Endpoint,Python,Secure,Claude,Claude Sonnet 5,Manual,20-07-2026,"Develop a Python Flask API endpoint for user authentication. The endpoint should accept a username and password, verify user credentials, return JSON responses, handle invalid requests, maintain a user session after successful authentication, and organize the code into reusable functions.",user_authentication_endpoint_detailed-claude.py
CLD-P0207-G1,CLD-P0207,P0207,REST-01,User Authentication Endpoint,Java,Insecure,Claude,Claude Sonnet 5,Manual,20-07-2026,Create a Java Spring Boot API endpoint for user authentication.,UserAuthenticationEndpoint-claude.java
CLD-P0208-G1,CLD-P0208,P0208,REST-01,User Authentication Endpoint,Java,Secure,Claude,Claude Sonnet 5,Manual,20-07-2026,"Develop a Java Spring Boot API endpoint for user authentication. The endpoint should accept a username and password, verify user credentials, return JSON responses, handle invalid requests, maintain a user session after successful authentication, and organize the code into reusable methods.",UserAuthenticationEndpointDetailed-claude.java
CLD-P0209-G1,CLD-P0209,P0209,REST-02,Product Search Endpoint,Python,Insecure,Claude,Claude Sonnet 5,Manual,20-07-2026,Create a Python Flask API endpoint for searching products.,product_search_endpoint-claude.py
CLD-P0210-G1,CLD-P0210,P0210,REST-02,Product Search Endpoint,Python,Secure,Claude,Claude Sonnet 5,Manual,20-07-2026,"Develop a Python Flask API endpoint that allows users to search for products by keyword or category, supports multiple search filters, and returns matching results in JSON format.",product_search_endpoint_detailed-claude.py
CLD-P0211-G1,CLD-P0211,P0211,REST-02,Product Search Endpoint,Java,Insecure,Claude,Claude Sonnet 5,Manual,20-07-2026,Create a Java Spring Boot API endpoint for searching products.,ProductSearchEndpoint-claude.java
CLD-P0212-G1,CLD-P0212,P0212,REST-02,Product Search Endpoint,Java,Secure,Claude,Claude Sonnet 5,Manual,20-07-2026,"Develop a Java Spring Boot API endpoint that allows users to search for products by keyword or category, supports multiple search filters, and returns matching results in JSON format.",ProductSearchEndpointDetailed-claude.java
