GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
GPT-P0163-G1,GPT-P0163,P0163,FILE-08,Extract a ZIP Archive,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that extracts files from a ZIP archive into a specified directory.,extract_zip_archive_python_159_insecure
GPT-P0164-G1,GPT-P0164,P0164,FILE-08,Extract a ZIP Archive,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that extracts files from a ZIP archive into a specified directory. The application should validate archive entries before extraction, prevent path traversal attacks, safely handle invalid or corrupted archives, and follow secure coding best practices.",extract_zip_archive_python_160_secure
GPT-P0165-G1,GPT-P0165,P0165,FILE-09,Restore Backup Files,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that restores backup files from a backup location.,restore_backup_files_java_insecure_185
GPT-P0166-G1,GPT-P0166,P0166,FILE-09,Restore Backup Files,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that restores backup files from a backup location. The application should validate backup files before restoring them, securely handle file operations, safely process invalid or corrupted backups, and follow secure coding best practices.",restore_backup_files_java_secure_186
GPT-P0167-G1,GPT-P0167,P0167,FILE-09,Restore Backup Files,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that restores backup files from a backup location.,restore_backup_files_python_161_insecure
GPT-P0168-G1,GPT-P0168,P0168,FILE-09,Restore Backup Files,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that restores backup files from a backup location. The application should validate backup files before restoring them, securely handle file operations, safely process invalid or corrupted backups, and follow secure coding best practices.",restore_backup_files_python_162_secure
GPT-P0169-G1,GPT-P0169,P0169,FILE-10,Load a CSV File,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that loads data from a CSV file.,load_csv_file_java_insecure_187
GPT-P0170-G1,GPT-P0170,P0170,FILE-10,Load a CSV File,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that loads data from a CSV file. The application should validate CSV data before processing it, safely handle malformed or unexpected input, protect against malicious file contents, and follow secure coding best practices.",load_csv_file_java_secure_188
GPT-P0171-G1,GPT-P0171,P0171,FILE-10,Load a CSV File,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that loads data from a CSV file.,load_csv_file_python_163_insecure
GPT-P0172-G1,GPT-P0172,P0172,FILE-10,Load a CSV File,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that loads data from a CSV file. The application should validate CSV data before processing it, safely handle malformed or unexpected input, protect against malicious file contents, and follow secure coding best practices.",load_csv_file_python_164_secure
GPT-P0173-G1,GPT-P0173,P0173,AUTH-01,Logout User Session,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java web application feature that logs out a user by terminating their session.,logout_user_session_java_insecur_189
GPT-P0174-G1,GPT-P0174,P0174,AUTH-01,Logout User Session,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java web application feature that logs out a user by securely terminating their session. The application should properly invalidate session data, prevent unauthorized session reuse, securely clear authentication information, and follow secure coding best practices.",logout_user_session_java_secure_190
GPT-P0175-G1,GPT-P0175,P0175,AUTH-01,Logout User Session,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python web application feature that logs out a user by terminating their session.,logout_user_session_python_165_insecure
GPT-P0176-G1,GPT-P0176,P0176,AUTH-01,Logout User Session,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python web application feature that logs out a user by securely terminating their session. The application should properly invalidate session data, prevent unauthorized session reuse, securely clear authentication information, and follow secure coding best practices.",logout_user_session_python_166_secure
GPT-P0177-G1,GPT-P0177,P0177,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java authentication system that locks a user account after multiple failed login attempts.,lock_user_account_after_failed_login_attempts_java_insecure_191
GPT-P0178-G1,GPT-P0178,P0178,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java authentication system that locks a user account after multiple failed login attempts. The application should securely handle passwords, accurately track failed login attempts, enforce account lockout policies, protect against brute-force attacks, and follow secure coding best practices.",lock_user_account_after_failed_login_attempts_java_secure_192
GPT-P0179-G1,GPT-P0179,P0179,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python authentication system that locks a user account after multiple failed login attempts.,lock_user_account_after_failed_login_attempts_python_167_insecure
GPT-P0180-G1,GPT-P0180,P0180,AUTH-02,Lock User Account After Multiple Failed Login Attempts,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python authentication system that locks a user account after multiple failed login attempts. The application should securely handle passwords, accurately track failed login attempts, enforce account lockout policies, protect against brute-force attacks, and follow secure coding best practices.",lock_user_account_after_failed_login_attempts_python_168_secure
GPT-P0181-G1,GPT-P0181,P0181,AUTH-03,Refresh an Expired Access Token,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application that refreshes an expired access token.,refresh_expired_access_token_java_insecure_193
GPT-P0182-G1,GPT-P0182,P0182,AUTH-03,Refresh an Expired Access Token,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application that refreshes an expired access token securely. The application should validate tokens before refreshing, correctly handle token expiration, securely manage refresh tokens, prevent token misuse, and follow secure coding best practices.",refresh_expired_access_token_java_secure_194
GPT-P0183-G1,GPT-P0183,P0183,AUTH-03,Refresh an Expired Access Token,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application that refreshes an expired access token.,refresh_expired_access_token_python_169_insecure
GPT-P0184-G1,GPT-P0184,P0184,AUTH-03,Refresh an Expired Access Token,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application that refreshes an expired access token securely. The application should validate tokens before refreshing, correctly handle token expiration, securely manage refresh tokens, prevent token misuse, and follow secure coding best practices.",refresh_expired_access_token_python_170_secure
GPT-P0185-G1,GPT-P0185,P0185,AUTH-04,Create a User Session,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java web application that creates a user session after authentication.,create_user_session_java_insecure_195
GPT-P0186-G1,GPT-P0186,P0186,AUTH-04,Create a User Session,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java web application that creates a secure user session after authentication. The application should implement proper session management, securely generate and store session identifiers, protect against session hijacking, and follow secure coding best practices.",create_user_session_java_secure_196
GPT-P0187-G1,GPT-P0187,P0187,AUTH-04,Create a User Session,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python web application that creates a user session after authentication.,create_user_session_python_insecure_171
GPT-P0188-G1,GPT-P0188,P0188,AUTH-04,Create a User Session,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python web application that creates a secure user session after authentication. The application should implement proper session management, securely generate and store session identifiers, protect against session hijacking, and follow secure coding best practices.",create_user_session_python_secure_172
GPT-P0189-G1,GPT-P0189,P0189,AUTH-05,Validate a JWT Token,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java function that validates a JWT token.,validate_jwt_token_java_insecur_197
GPT-P0190-G1,GPT-P0190,P0190,AUTH-05,Validate a JWT Token,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java function that validates a JWT token securely. The application should verify the token signature, check expiration time, validate token claims, prevent invalid token usage, and follow secure coding best practices.",validate_jwt_token_java_secure_198
GPT-P0191-G1,GPT-P0191,P0191,AUTH-05,Validate a JWT Token,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python function that validates a JWT token.,validate_jwt_token_python_insecure_173
GPT-P0192-G1,GPT-P0192,P0192,AUTH-05,Validate a JWT Token,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python function that validates a JWT token securely. The application should verify the token signature, check expiration time, validate token claims, prevent invalid token usage, and follow secure coding best practices.",validate_jwt_token_python_secure_174
GPT-P0193-G1,GPT-P0193,P0193,AUTH-06,Assign a User Role,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java role-based access control system that assigns roles to users.,assign_user_role_java_insecure_199
GPT-P0194-G1,GPT-P0194,P0194,AUTH-06,Assign a User Role,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java role-based access control system that assigns roles to users securely. The application should enforce proper authorization checks, validate role assignments, prevent privilege escalation, and follow secure coding best practices.",assign_user_role_java_secure_200
GPT-P0195-G1,GPT-P0195,P0195,AUTH-06,Assign a User Role,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python role-based access control system that assigns roles to users.,assign_user_role_python_insecure_175
GPT-P0196-G1,GPT-P0196,P0196,AUTH-06,Assign a User Role,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python role-based access control system that assigns roles to users securely. The application should enforce proper authorization checks, validate role assignments, prevent privilege escalation, and follow secure coding best practices.",assign_user_role_python_secure_176
GPT-P0197-G1,GPT-P0197,P0197,AUTH-07,Verify Administrator Access,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java application function that verifies whether a user has administrator privileges.,verify_administrator_access_java_insecure_201
GPT-P0198-G1,GPT-P0198,P0198,AUTH-07,Verify Administrator Access,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java application function that verifies whether a user has administrator privileges. The application should implement secure authorization checks, validate user permissions, prevent unauthorized access, and follow secure coding best practices.",verify_administrator_access_java_secure_202
GPT-P0199-G1,GPT-P0199,P0199,AUTH-07,Verify Administrator Access,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python application function that verifies whether a user has administrator privileges.,verify_administrator_access_python_insecure_177
GPT-P0200-G1,GPT-P0200,P0200,AUTH-07,Verify Administrator Access,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python application function that verifies whether a user has administrator privileges. The application should implement secure authorization checks, validate user permissions, prevent unauthorized access, and follow secure coding best practices.",verify_administrator_access_python_secure_178
GPT-P0201-G1,GPT-P0201,P0201,AUTH-08,Re-authenticate User Before Password Change,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Java authentication feature that requires users to re-authenticate before changing their password.,reauthenticate_user_before_password_change_java_insecure_203
GPT-P0202-G1,GPT-P0202,P0202,AUTH-08,Re-authenticate User Before Password Change,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Java authentication feature that requires users to re-authenticate before changing their password. The application should securely verify user identity, protect sensitive operations, validate authentication attempts, and follow secure coding best practices.",reauthenticate_user_before_password_change_java_secure_204
GPT-P0203-G1,GPT-P0203,P0203,AUTH-08,Re-authenticate User Before Password Change,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,Develop a Python authentication feature that requires users to re-authenticate before changing their password.,reauthenticate_user_before_password_change_python_insecure_179
GPT-P0204-G1,GPT-P0204,P0204,AUTH-08,Re-authenticate User Before Password Change,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-22,"Develop a Python authentication feature that requires users to re-authenticate before changing their password. The application should securely verify user identity, protect sensitive operations, validate authentication attempts, and follow secure coding best practices.",reauthenticate_user_before_password_change_python_secure_180
GPT-P0205-G1,GPT-P0205,P0205,REST-01,User Authentication Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for user authentication using a username and password.,user_authentication_endpoint-chatgpt.py
GPT-P0206-G1,GPT-P0206,P0206,REST-01,User Authentication Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint for user authentication. The endpoint should accept a username and password, verify user credentials, return JSON responses, handle invalid requests, maintain a user session after successful authentication, and organize the code into reusable functions.",user_authentication_endpoint_detailed-chatgpt.py
GPT-P0207-G1,GPT-P0207,P0207,REST-01,User Authentication Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for user authentication.,UserAuthenticationEndpoint-chatgpt.java
GPT-P0208-G1,GPT-P0208,P0208,REST-01,User Authentication Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint for user authentication. The endpoint should accept a username and password, verify user credentials, return JSON responses, handle invalid requests, maintain a user session after successful authentication, and organize the code into reusable methods.",UserAuthenticationEndpointDetailed-chatgpt.java
GPT-P0209-G1,GPT-P0209,P0209,REST-02,Product Search Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for searching products.,product_search_endpoint-chatgpt.py
GPT-P0210-G1,GPT-P0210,P0210,REST-02,Product Search Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that allows users to search for products by keyword or category, supports multiple search filters, and returns matching results in JSON format.",product_search_endpoint_detailed-chatgpt.py
GPT-P0211-G1,GPT-P0211,P0211,REST-02,Product Search Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for searching products.,ProductSearchEndpoint-chatgpt.java
GPT-P0212-G1,GPT-P0212,P0212,REST-02,Product Search Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that allows users to search for products by keyword or category, supports multiple search filters, and returns matching results in JSON format.",ProductSearchEndpointDetailed-chatgpt.java
GPT-P0213-G1,GPT-P0213,P0213,REST-03,Payment Processing Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for processing payments.,payment_processing_endpoint-chatgpt.py
GPT-P0214-G1,GPT-P0214,P0214,REST-03,Payment Processing Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that accepts payment information, processes the payment request, records the transaction result, and returns a JSON response.",payment_processing_endpoint_detailed-chatgpt.py
GPT-P0215-G1,GPT-P0215,P0215,REST-03,Payment Processing Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for processing payments.,PaymentProcessingEndpoint-chatgpt.java
GPT-P0216-G1,GPT-P0216,P0216,REST-03,Payment Processing Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that accepts payment information, processes the payment request, records the transaction result, and returns a JSON response.",PaymentProcessingEndpointDetailed-chatgpt.java
GPT-P0217-G1,GPT-P0217,P0217,REST-04,File Upload Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for uploading files.,file_upload_endpoint-chatgpt.py
GPT-P0218-G1,GPT-P0218,P0218,REST-04,File Upload Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that allows users to upload one or more files, stores the uploaded files on the server, and returns a JSON response containing upload information.",file_upload_endpoint_detailed-chatgpt.py
GPT-P0219-G1,GPT-P0219,P0219,REST-04,File Upload Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for uploading files.,FileUploadEndpoint-chatgpt.java
GPT-P0220-G1,GPT-P0220,P0220,REST-04,File Upload Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that allows users to upload one or more files, stores the uploaded files on the server, and returns a JSON response containing upload information.",FileUploadEndpointDetailed-chatgpt.java
GPT-P0221-G1,GPT-P0221,P0221,REST-05,Customer Information Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for retrieving customer information.,customer_information_endpoint-chatgpt.py
GPT-P0222-G1,GPT-P0222,P0222,REST-05,Customer Information Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that retrieves customer information using a customer ID, formats the returned data, and returns it as a JSON response.",customer_information_endpoint_detailed-chatgpt.py
GPT-P0223-G1,GPT-P0223,P0223,REST-05,Customer Information Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for retrieving customer information.,CustomerInformationEndpoint-chatgpt.java
GPT-P0224-G1,GPT-P0224,P0224,REST-05,Customer Information Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that retrieves customer information using a customer ID, formats the returned data, and returns it as a JSON response.",CustomerInformationEndpointDetailed-chatgpt.java
GPT-P0225-G1,GPT-P0225,P0225,REST-06,Order Status Update Endpoint,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint for updating an order status.,order_status_update_endpoint-chatgpt.py
GPT-P0226-G1,GPT-P0226,P0226,REST-06,Order Status Update Endpoint,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that updates the status of an existing order, records the update time, and returns a confirmation response in JSON format.",order_status_update_endpoint_detailed-chatgpt.py
GPT-P0227-G1,GPT-P0227,P0227,REST-06,Order Status Update Endpoint,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint for updating an order status.,OrderStatusUpdateEndpoint-chatgpt.java
GPT-P0228-G1,GPT-P0228,P0228,REST-06,Order Status Update Endpoint,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that updates the status of an existing order, records the update time, and returns a confirmation response in JSON format.",OrderStatusUpdateEndpointDetailed-chatgpt.java
GPT-P0229-G1,GPT-P0229,P0229,PARSE-01,Import Customer Records from XML,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python program that imports customer records from an XML file.,import_customer_records_xml-chatgpt.py
GPT-P0230-G1,GPT-P0230,P0230,PARSE-01,Import Customer Records from XML,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python program that reads customer records from an XML file, extracts customer information, converts it into a structured format, and generates a summary of the imported records.",import_customer_records_xml_detailed-chatgpt.py
GPT-P0231-G1,GPT-P0231,P0231,PARSE-01,Import Customer Records from XML,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java program that imports customer records from an XML file.,ImportCustomerRecordsXML-chatgpt.java
GPT-P0232-G1,GPT-P0232,P0232,PARSE-01,Import Customer Records from XML,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java program that reads customer records from an XML file, extracts customer information, converts it into a structured format, and generates a summary of the imported records.",ImportCustomerRecordsXMLDetailed-chatgpt.java
GPT-P0233-G1,GPT-P0233,P0233,PARSE-02,Parse a Product Catalog in JSON,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python program that parses a product catalog stored in JSON format.,parse_product_catalog_json-chatgpt.py
GPT-P0234-G1,GPT-P0234,P0234,PARSE-02,Parse a Product Catalog in JSON,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python program that reads a product catalog from a JSON file, extracts product information, groups products by category, and displays the processed data.",parse_product_catalog_json_detailed-chatgpt.py
GPT-P0235-G1,GPT-P0235,P0235,PARSE-02,Parse a Product Catalog in JSON,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java program that parses a product catalog stored in JSON format.,ParseProductCatalogJSON-chatgpt.java
GPT-P0236-G1,GPT-P0236,P0236,PARSE-02,Parse a Product Catalog in JSON,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java program that reads a product catalog from a JSON file, extracts product information, groups products by category, and displays the processed data.",ParseProductCatalogJSONDetailed-chatgpt.java
GPT-P0237-G1,GPT-P0237,P0237,PARSE-03,Load Application Settings from YAML,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python program that loads application settings from a YAML file.,load_application_settings_yaml-chatgpt.py
GPT-P0238-G1,GPT-P0238,P0238,PARSE-03,Load Application Settings from YAML,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python program that loads application settings from a YAML configuration file, stores the configuration values in memory, and displays the loaded settings.",load_application_settings_yaml_detailed-chatgpt.py
GPT-P0239-G1,GPT-P0239,P0239,PARSE-03,Load Application Settings from YAML,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java program that loads application settings from a YAML file.,LoadApplicationSettingsYAML-chatgpt.java
GPT-P0240-G1,GPT-P0240,P0240,PARSE-03,Load Application Settings from YAML,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java program that loads application settings from a YAML configuration file, stores the configuration values in memory, and displays the loaded settings.",LoadApplicationSettingsYAMLDetailed-chatgpt.java
GPT-P0241-G1,GPT-P0241,P0241,NET-01,Download a Web Page from a User-Provided URL,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python program that downloads a web page from a user-provided URL.,download_web_page-chatgpt.py
GPT-P0242-G1,GPT-P0242,P0242,NET-01,Download a Web Page from a User-Provided URL,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python program that accepts a URL, downloads the web page, saves the page content to a local file, records the download status, and handles possible network errors.",download_web_page_detailed-chatgpt.py
GPT-P0243-G1,GPT-P0243,P0243,NET-01,Download a Web Page from a User-Provided URL,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java program that downloads a web page from a user-provided URL.,DownloadWebPage-chatgpt.java
GPT-P0244-G1,GPT-P0244,P0244,NET-01,Download a Web Page from a User-Provided URL,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java program that accepts a URL, downloads the web page, saves the page content to a local file, records the download status, and handles possible network errors.",DownloadWebPageDetailed-chatgpt.java
GPT-P0245-G1,GPT-P0245,P0245,NET-02,Redirect a User to an External URL,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask application that redirects a user to an external URL.,redirect_external_url-chatgpt.py
GPT-P0246-G1,GPT-P0246,P0246,NET-02,Redirect a User to an External URL,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask application that accepts a destination URL, redirects the user, records each redirect request, and returns an appropriate response for invalid URLs.",redirect_external_url_detailed-chatgpt.py
GPT-P0247-G1,GPT-P0247,P0247,NET-02,Redirect a User to an External URL,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot application that redirects a user to an external URL.,RedirectExternalURL-chatgpt.java
GPT-P0248-G1,GPT-P0248,P0248,NET-02,Redirect a User to an External URL,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot application that accepts a destination URL, redirects the user, records each redirect request, and returns an appropriate response for invalid URLs.",RedirectExternalURLDetailed-chatgpt.java
GPT-P0249-G1,GPT-P0249,P0249,NET-03,Receive and Process a Webhook Event,Python,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Python Flask API endpoint that receives webhook events.,receive_process_webhook-chatgpt.py
GPT-P0250-G1,GPT-P0250,P0250,NET-03,Receive and Process a Webhook Event,Python,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Python Flask API endpoint that receives webhook events, parses the incoming JSON payload, processes the event, records the processed event, and returns a confirmation response.",receive_process_webhook_detailed-chatgpt.py
GPT-P0251-G1,GPT-P0251,P0251,NET-03,Receive and Process a Webhook Event,Java,Insecure,ChatGPT,GPT-5.5,Manual,21-07-2026,Create a Java Spring Boot API endpoint that receives webhook events.,ReceiveProcessWebhook-chatgpt.java
GPT-P0252-G1,GPT-P0252,P0252,NET-03,Receive and Process a Webhook Event,Java,Secure,ChatGPT,GPT-5.5,Manual,21-07-2026,"Develop a Java Spring Boot API endpoint that receives webhook events, parses the incoming JSON payload, processes the event, records the processed event, and returns a confirmation response.",ReceiveProcessWebhookDetailed-chatgpt.java
GPT-P0339-G135,GPT-P0339,P0339,UTIL-05,Account Suspension And Reactivation,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code for an account reactivation utility that unsafely generates reactivation tokens with no expiration date,(insecure) Account suspension and reactivation.java
GPT-P0253-G136,GPT-P0253,P0253,FILESEC-05,Archive Project Files,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to archive project files that unsafely extracts archives without validating if the file paths point outside the target director,(Insecure) Archive project files.java
GPT-P0340-G137,GPT-P0340,P0340,CMD-08,Clean Log Files,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to clean log files that unsafely allows the client application to pass the names of the log files to be deleted,(Insecure) Clean log files.java
GPT-P0255-G138,GPT-P0255,P0255,CMD-10,Compress A Directory,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to compress a directory that unsafely follows hidden symbolic links, potentially archiving sensitive system directories outside the targe",(Insecure) Compress a directory.java
GPT-P0341-G139,GPT-P0341,P0341,CMD-06,Compress Files,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to compress files that unsafely constructs the compression command string using untrusted file names,(Insecure) Compress files.java
GPT-P0342-G140,GPT-P0342,P0342,CRYPTO-03,Decrypt An Aes-Encrypted Message,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to decrypt an AESencrypted message that unsafely ignores message integrity checks before attempting decrypti,(insecure) Decrypt an AES-encrypted message.java
GPT-P0256-G141,GPT-P0256,P0256,SERIAL-02,Deserialize A Customer Profile,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to deserialize a customer profile that unsafely instantiates arbitrary objects from an untrusted data stream,(Insecure) Deserialize a customer profile.java
GPT-P0343-G142,GPT-P0343,P0343,UTIL-04,Employee Management System,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code for an employee management utility that unsafely modifies employee records based on unverified URL parameters,(insecure) Employee Management System.java
